train_ml_data_dir,val_ml_data_dir,model_outdir,hyperparam_space,epochs,batch_size,raw_max_lr,dropout,run_id,val_loss
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,128,0.0002081814182542212,0.3776680951535415,run_01_001_0048,0.10776621196665703
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,512,0.00036442841450507,0.24678908488878282,run_01_001_0029,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,32,0.0002645337762931898,0.1444601913926729,run_01_001_0007,0.026516761827052326
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,1024,0.0005759286290085759,0.4764770894122127,run_01_001_0012,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,32,0.000704316920102321,0.10136915852575507,run_01_001_0009,0.014714732875972403
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,128,0.0005341708158673631,0.035990132992947066,run_01_001_0030,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,16,0.0009015195165256893,0.2433280139361545,run_01_001_0047,0.01998223492518837
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,8,0.000509077087474868,0.21356494408840732,run_01_001_0006,0.015069250693579356
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,16,8.130122125309504e-05,0.01638764930002401,run_01_001_0008,0.009017404579703708
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,512,0.0003631010438856641,0.3197313710041047,run_01_001_0036,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,512,0.0004918382290272941,0.07635481507664349,run_01_001_0037,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,8,0.00035211057168343284,0.167158490474681,run_01_001_0013,0.018118175169358697
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,32,0.00012795873492791625,0.3151025904752104,run_01_001_0017,0.024404021638991972
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,32,0.00018473253796692752,0.26301930489366226,run_01_001_0039,0.022766030049798748
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,256,0.0009976543094326624,0.24359365026677615,run_01_001_0011,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,512,0.0006264335678518015,0.402614355771057,run_01_001_0002,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,8,0.0006552503343889658,0.34858134635082527,run_01_001_0001,0.027790536155862383
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,128,0.00020690524596340525,0.43284395495640854,run_01_001_0015,0.10824804517973606
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,32,0.0008662973930351414,0.19466736992489242,run_01_001_0019,0.10836561356350671
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,16,0.000963521270934123,0.2967273650638598,run_01_001_0005,0.03046742795893969
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,128,0.00015818704043981947,0.3376575334467429,run_01_001_0045,0.10717895732553384
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,1024,0.0001652877912139264,0.13277221998782485,run_01_001_0034,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,16,0.0003532796635597197,0.02835217100064752,run_01_001_0033,0.015248462028189835
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,128,0.001,0.5,run_01_002_0018,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,1024,0.001,0.1130400546412314,run_01_002_0007,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,512,0.0006264335678518015,0.402614355771057,run_01_002_0019,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,32,0.001,0.09753943340106629,run_01_002_0020,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,2048,5.7038204480493185e-05,0.48123748010076933,run_01_002_0013,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,1024,0.0004067527647770828,0.440961440466271,run_01_002_0008,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,128,0.0008608643713490444,0.25694603024587337,run_01_002_0004,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,256,1e-08,0.49546553184984105,run_01_002_0024,0.03739730411776594
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,8,0.0004212786882411245,0.2967273650638598,run_01_002_0001,0.016926398937813787
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,512,0.0006263055386664297,0.07067296670854817,run_01_002_0003,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,256,1e-08,0.30260612689484706,run_01_002_0017,0.01891061044286262
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,128,1e-08,0.2690426456343632,run_01_002_0023,0.015891142210894268
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,64,0.0003325172775647134,0.3173082428539022,run_01_002_0021,0.04217758177143033
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,32,0.0009922773382029634,0.10789736002164677,run_01_002_0000,0.10846172495564792
