train_ml_data_dir,val_ml_data_dir,model_outdir,hyperparam_space,epochs,batch_size,raw_max_lr,dropout,run_id,val_loss
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,256,0.0008774865949412877,0.18053555328086235,run_01_001_0048,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,2048,8.511048286213083e-05,0.00642342181300487,run_01_001_0040,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,1024,0.0009662885847510729,0.27381826571461265,run_01_001_0007,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,256,0.0006579496751493404,0.0013705154607775438,run_01_001_0008,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,64,0.00011988827725080748,0.14582598785784345,run_01_001_0009,0.015899809299678835
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,128,0.00044693192579955645,0.10657834005333605,run_01_001_0029,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,2048,0.0005223763312630912,0.1730834816561969,run_01_001_0006,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,128,0.0004414865300362731,0.42780192422084473,run_01_001_0047,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,2048,0.000946925765610415,0.24360870145889435,run_01_001_0012,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,128,0.000886484218189807,0.22170439870980085,run_01_001_0030,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,8,0.00030668614706837486,0.35436251796761625,run_01_001_0049,0.018092711019867317
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,512,0.0007399016573427588,0.12349834362082446,run_01_001_0036,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,512,0.0002264446432248314,0.24805753172828598,run_01_001_0013,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,128,0.00046700610198370675,0.016922552516805356,run_01_001_0001,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,1024,0.00012287676361365742,0.33472741264035305,run_01_001_0037,0.10832570986050054
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,128,0.00010748744725390017,0.028456489578959743,run_01_001_0045,0.015483334139345438
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,1024,0.0009642635165927259,0.006664209081864492,run_01_001_0005,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,32,0.0005423547057202106,0.32274751406360874,run_01_001_0002,0.03136134365455617
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,64,0.0009952403365107952,0.39145662711465096,run_01_001_0019,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,512,0.0006505654183354979,0.06151161667331606,run_01_001_0015,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,512,0.0002880379044375244,0.3239094560827621,run_01_001_0034,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,16,0.0008536083045602209,0.3335854488656646,run_01_001_0033,0.025048829471570448
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,16,9.748701835005021e-05,0.06625944118042754,run_01_001_0017,0.009240523737656832
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,512,0.001,0.14094060296012467,run_01_002_0023,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,512,0.001,0.3567118820210667,run_01_002_0020,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,256,0.0001808008484759001,0.1071574584512881,run_01_002_0018,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,64,0.001,0.1777751367146682,run_01_002_0007,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,32,0.001,0.2865393317328251,run_01_002_0013,0.018354401567996198
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,512,0.001,0.0013705154607775438,run_01_002_0008,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,256,0.001,0.29185480741879727,run_01_002_0001,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,128,1e-08,0.24294986809732383,run_01_002_0002,0.01751020052167682
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,128,0.001,0.4461362259996847,run_01_002_0010,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,128,0.00046700610198370675,0.024319342594037015,run_01_002_0017,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,256,1e-08,0.1574832077906192,run_01_002_0004,0.012164969680683986
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,1024,0.001,0.26972712181848435,run_01_002_0024,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,1024,0.001,0.16880475379360757,run_01_002_0003,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,32,1e-08,0.1847037097451464,run_01_002_0005,0.015239973470087797
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,128,0.001,0.0,run_01_002_0009,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,128,1e-08,0.2328948341468542,run_01_002_0014,0.016079599292434986
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,128,1e-08,0.25221747014770657,run_01_002_0000,0.019240380508414267
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,64,1e-08,0.10657834005333605,run_01_002_0011,0.012081200002927618
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,2048,0.001,0.17084874447242593,run_01_002_0019,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,8,0.001,0.30872903746146046,run_01_002_0022,0.017073582310872623
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,16,0.001,0.1143915195750543,run_01_002_0015,0.015762116573774583
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,64,1e-08,0.07633293353582829,run_01_002_0016,0.01108228585808354
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,512,0.001,0.3132653478785849,run_01_002_0012,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,256,1e-08,0.004955076222474483,run_01_002_0006,0.009494162734865749
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,8,1e-08,0.16049714385730937,run_01_002_0021,0.013324564307387472
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,128,0.001,0.13382898630288328,run_01_003_0023,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,64,0.001,0.143326553620563,run_01_003_0007,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,32,0.001,0.028198458174051137,run_01_003_0013,0.013254922064751562
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,128,0.001,0.24294986809732383,run_01_003_0001,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,128,0.001,0.13567194781558278,run_01_003_0010,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,64,0.001,0.12226992801288239,run_01_003_0017,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,64,1e-08,0.09720258120580787,run_01_003_0008,0.012030903931017835
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,64,0.00010748744725390017,0.05713001467935371,run_01_003_0024,0.01565305455550647
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,32,1e-08,0.04202849129527264,run_01_003_0004,0.011390966161140301
